Id,repo,issue_id,type,actor,event,created_at,link_url,link_type,link_repo,link_issue_id
6166,request/request,1110,1,,cross-referenced,2014-10-01 16:19:48,https://api.github.com/repos/request/request/issues/1106,0,request/request,1106
6165,request/request,1111,1,,cross-referenced,2014-10-01 16:19:48,https://api.github.com/repos/request/request/issues/1106,0,request/request,1106
6164,request/request,1112,1,,cross-referenced,2014-10-01 16:19:48,https://api.github.com/repos/request/request/issues/1106,0,request/request,1106
6163,request/request,1113,1,,cross-referenced,2014-10-01 16:19:48,https://api.github.com/repos/request/request/issues/1106,0,request/request,1106
6162,request/request,1114,1,,cross-referenced,2014-10-01 16:19:48,https://api.github.com/repos/request/request/issues/1106,0,request/request,1106
6161,request/request,1115,1,,cross-referenced,2014-10-01 16:14:01,https://api.github.com/repos/request/request/issues/1031,1,request/request,1031
6160,request/request,1116,1,,cross-referenced,2014-10-01 17:47:04,https://api.github.com/repos/request/request/issues/1117,1,request/request,1117
6156,request/request,1121,1,,cross-referenced,2014-10-02 17:56:25,https://api.github.com/repos/request/request/issues/1115,1,request/request,1115
6157,request/request,1121,1,,cross-referenced,2014-10-04 07:26:54,https://api.github.com/repos/request/request/issues/1128,1,request/request,1128
6158,request/request,1121,1,,cross-referenced,2014-10-04 07:27:53,https://api.github.com/repos/request/request/issues/1092,0,request/request,1092
6159,request/request,1121,1,,cross-referenced,2014-10-15 15:10:05,https://api.github.com/repos/request/request/issues/1171,1,request/request,1171
6154,request/request,1122,0,,cross-referenced,2015-01-07 04:41:41,https://api.github.com/repos/request/request/issues/1340,0,request/request,1340
6155,request/request,1122,0,,cross-referenced,2015-01-24 21:35:46,https://api.github.com/repos/request/request/issues/1366,1,request/request,1366
6152,request/request,1126,0,,cross-referenced,2014-10-03 20:22:31,https://api.github.com/repos/request/request/issues/1103,1,request/request,1103
6151,request/request,1128,1,,cross-referenced,2014-10-04 07:27:53,https://api.github.com/repos/request/request/issues/1092,0,request/request,1092
6150,request/request,1131,1,,cross-referenced,2014-10-12 19:49:02,https://api.github.com/repos/request/request/issues/1084,0,request/request,1084
6149,request/request,1132,1,,cross-referenced,2015-01-30 15:09:18,https://api.github.com/repos/request/request/issues/1390,0,request/request,1390
6148,request/request,1134,1,,cross-referenced,2014-10-06 23:18:22,https://api.github.com/repos/request/request/issues/1132,1,request/request,1132
6147,request/request,1136,0,,cross-referenced,2014-10-12 19:44:29,https://api.github.com/repos/request/request/issues/1145,1,request/request,1145
6146,request/request,1140,0,,cross-referenced,2014-10-11 16:21:46,https://api.github.com/repos/request/request/issues/1142,0,request/request,1142
6139,request/request,1143,1,,cross-referenced,2014-10-11 22:41:21,https://api.github.com/repos/request/request/issues/737,0,request/request,737
6140,request/request,1143,1,,cross-referenced,2014-10-13 01:21:28,https://api.github.com/repos/request/request/issues/1132,1,request/request,1132
6141,request/request,1143,1,,cross-referenced,2014-10-13 01:29:56,https://api.github.com/repos/request/request/issues/1042,1,request/request,1042
6142,request/request,1143,1,,cross-referenced,2014-10-13 01:42:09,https://api.github.com/repos/request/request/issues/1067,1,request/request,1067
6143,request/request,1143,1,,cross-referenced,2014-10-13 06:10:53,https://api.github.com/repos/request/request/issues/1148,0,request/request,1148
6144,request/request,1143,1,,cross-referenced,2014-10-13 16:28:19,https://api.github.com/repos/request/request/issues/720,0,request/request,720
6145,request/request,1143,1,,cross-referenced,2014-10-18 15:49:13,https://api.github.com/repos/request/request/issues/1178,1,request/request,1178
6137,request/request,1144,1,,cross-referenced,2014-10-14 12:50:52,https://api.github.com/repos/request/request/issues/749,0,request/request,749
6138,request/request,1144,1,,cross-referenced,2014-10-14 12:51:18,https://api.github.com/repos/request/request/issues/931,0,request/request,931
6133,request/request,1146,0,,cross-referenced,2014-10-15 00:36:03,https://api.github.com/repos/request/request/issues/1165,1,request/request,1165
6134,request/request,1146,0,,cross-referenced,2014-10-19 18:39:13,https://api.github.com/repos/request/request/issues/1186,1,request/request,1186
6135,request/request,1146,0,,cross-referenced,2014-10-20 16:08:23,https://api.github.com/repos/request/request/issues/1190,1,request/request,1190
6136,request/request,1146,0,,cross-referenced,2014-10-20 16:08:55,https://api.github.com/repos/request/request/issues/1191,1,request/request,1191
6131,request/request,1148,0,,cross-referenced,2014-10-13 16:16:47,https://api.github.com/repos/request/request/issues/1151,1,request/request,1151
6132,request/request,1148,0,,cross-referenced,2014-10-13 16:41:28,https://api.github.com/repos/request/request/issues/1152,0,request/request,1152
6127,request/request,1150,0,,cross-referenced,2014-11-07 22:17:49,https://api.github.com/repos/request/request/issues/1249,0,request/request,1249
6128,request/request,1150,0,,cross-referenced,2014-11-07 23:39:38,https://api.github.com/repos/request/request/issues/1250,1,request/request,1250
6129,request/request,1150,0,,cross-referenced,2014-11-07 23:43:01,https://api.github.com/repos/request/request/issues/1251,1,request/request,1251
6125,request/request,1151,1,,cross-referenced,2014-10-13 16:17:13,https://api.github.com/repos/request/request/issues/1148,0,request/request,1148
6126,request/request,1151,1,,cross-referenced,2014-10-13 16:33:17,https://api.github.com/repos/request/request/issues/1143,1,request/request,1143
6123,request/request,1152,0,,cross-referenced,2014-10-13 16:44:30,https://api.github.com/repos/request/request/issues/1148,0,request/request,1148
6124,request/request,1152,0,,cross-referenced,2014-10-21 01:43:52,https://api.github.com/repos/request/request/issues/1196,1,request/request,1196
6122,request/request,1153,1,,cross-referenced,2014-10-13 16:53:45,https://api.github.com/repos/request/request/issues/720,0,request/request,720
6121,request/request,1156,1,,cross-referenced,2014-10-14 01:02:33,https://api.github.com/repos/request/request/issues/1162,1,request/request,1162
6120,request/request,1158,0,,cross-referenced,2014-10-24 14:42:05,https://api.github.com/repos/request/request/issues/1209,1,request/request,1209
6118,request/request,1159,1,,cross-referenced,2014-10-15 16:30:20,https://api.github.com/repos/request/request/issues/701,0,request/request,701
6119,request/request,1159,1,,cross-referenced,2015-06-16 22:44:36,https://api.github.com/repos/request/request/issues/1644,0,request/request,1644
6115,request/request,1160,0,,cross-referenced,2014-10-15 12:46:18,https://api.github.com/repos/request/request/issues/1101,0,request/request,1101
6113,request/request,1163,0,,cross-referenced,2014-10-14 02:23:16,https://api.github.com/repos/request/request/issues/1162,1,request/request,1162
6114,request/request,1163,0,,cross-referenced,2014-10-14 18:25:52,https://api.github.com/repos/request/request/issues/1164,1,request/request,1164
6112,request/request,1164,1,,cross-referenced,2014-10-14 18:26:08,https://api.github.com/repos/request/request/issues/1163,0,request/request,1163
6111,request/request,1166,0,,cross-referenced,2014-10-19 04:40:38,https://api.github.com/repos/request/request/issues/1186,1,request/request,1186
6109,request/request,1168,1,,cross-referenced,2014-10-15 03:01:01,https://api.github.com/repos/request/request/issues/748,0,request/request,748
6110,request/request,1168,1,,cross-referenced,2014-11-22 18:12:01,https://api.github.com/repos/request/request/issues/1284,0,request/request,1284
6107,request/request,1169,1,,cross-referenced,2014-10-16 12:52:33,https://api.github.com/repos/request/request/issues/1176,1,request/request,1176
6108,request/request,1169,1,,cross-referenced,2014-10-16 19:20:56,https://api.github.com/repos/request/request/issues/1178,1,request/request,1178
6102,request/request,1173,1,,cross-referenced,2014-10-15 23:18:26,https://api.github.com/repos/request/request/issues/1005,0,request/request,1005
6103,request/request,1173,1,,cross-referenced,2014-10-16 11:25:19,https://api.github.com/repos/request/request/issues/1067,1,request/request,1067
6104,request/request,1173,1,,cross-referenced,2014-10-16 21:21:45,https://api.github.com/repos/request/request/issues/1180,1,request/request,1180
6105,request/request,1173,1,,cross-referenced,2014-11-10 05:44:53,https://api.github.com/repos/request/request/issues/880,0,request/request,880
6106,request/request,1173,1,,cross-referenced,2014-12-09 01:17:08,https://api.github.com/repos/request/request/issues/455,0,request/request,455
6100,request/request,1176,1,,cross-referenced,2014-10-16 15:36:51,https://api.github.com/repos/request/request/issues/1169,1,request/request,1169
6101,request/request,1176,1,,cross-referenced,2014-10-16 19:20:56,https://api.github.com/repos/request/request/issues/1178,1,request/request,1178
6099,request/request,1177,0,,cross-referenced,2015-05-28 17:53:19,https://api.github.com/repos/request/request/issues/1610,1,request/request,1610
6098,request/request,1178,1,,cross-referenced,2014-10-17 19:30:44,https://api.github.com/repos/request/request/issues/1183,1,request/request,1183
6097,request/request,1181,0,,cross-referenced,2014-10-18 12:51:38,https://api.github.com/repos/request/request/issues/1185,1,request/request,1185
6087,request/request,1184,1,,cross-referenced,2014-10-17 16:02:05,https://api.github.com/repos/request/request/issues/1058,1,request/request,1058
6088,request/request,1184,1,,cross-referenced,2014-10-24 16:43:55,https://api.github.com/repos/request/request/issues/1211,1,request/request,1211
6091,request/request,1184,1,,cross-referenced,2015-09-10 17:09:55,https://api.github.com/repos/request/request/issues/450,0,request/request,450
6092,request/request,1184,1,,cross-referenced,2017-01-31 09:35:38,https://api.github.com/repos/request/request/issues/2527,0,request/request,2527
6084,request/request,1185,1,,cross-referenced,2014-11-07 11:47:03,https://api.github.com/repos/request/request/issues/1243,0,request/request,1243
6085,request/request,1185,1,,cross-referenced,2014-11-17 14:31:23,https://api.github.com/repos/request/request/issues/1271,0,request/request,1271
6086,request/request,1185,1,,cross-referenced,2014-11-22 13:43:52,https://api.github.com/repos/request/request/issues/1283,1,request/request,1283
6082,request/request,1186,1,,cross-referenced,2014-10-19 17:42:12,https://api.github.com/repos/request/request/issues/1166,0,request/request,1166
6083,request/request,1186,1,,cross-referenced,2014-10-20 15:47:33,https://api.github.com/repos/request/request/issues/1190,1,request/request,1190
6081,request/request,1187,0,,cross-referenced,2014-10-20 19:15:52,https://api.github.com/repos/request/request/issues/1192,1,request/request,1192
6078,request/request,1189,1,,cross-referenced,2014-10-26 23:25:17,https://api.github.com/repos/request/request/issues/1220,1,request/request,1220
6079,request/request,1189,1,,cross-referenced,2014-10-30 01:22:33,https://api.github.com/repos/request/request/issues/1235,1,request/request,1235
6080,request/request,1189,1,,cross-referenced,2015-01-13 21:35:54,https://api.github.com/repos/request/request/issues/1352,1,request/request,1352
6077,request/request,1190,1,,cross-referenced,2014-10-21 12:53:14,https://api.github.com/repos/request/request/issues/1199,1,request/request,1199
6076,request/request,1191,1,,cross-referenced,2014-10-21 12:53:14,https://api.github.com/repos/request/request/issues/1199,1,request/request,1199
6074,request/request,1192,1,,cross-referenced,2014-10-24 20:46:22,https://api.github.com/repos/request/request/issues/1213,1,request/request,1213
6073,request/request,1194,0,,cross-referenced,2014-10-20 21:46:19,https://api.github.com/repos/request/request/issues/1195,1,request/request,1195
6069,request/request,1195,1,,cross-referenced,2014-11-10 05:38:12,https://api.github.com/repos/request/request/issues/1194,0,request/request,1194
6070,request/request,1195,1,,cross-referenced,2015-01-09 20:27:28,https://api.github.com/repos/request/request/issues/1347,0,request/request,1347
6065,request/request,1198,1,,cross-referenced,2014-11-10 07:07:31,https://api.github.com/repos/request/request/issues/790,0,request/request,790
6064,request/request,1202,0,,cross-referenced,2014-11-01 13:48:49,https://api.github.com/repos/request/request/issues/1238,1,request/request,1238
6062,request/request,1205,0,,cross-referenced,2014-10-24 01:45:40,https://api.github.com/repos/request/request/issues/1208,1,request/request,1208
6059,request/request,1206,0,,cross-referenced,2014-10-23 19:21:33,https://api.github.com/repos/request/request/issues/1207,1,request/request,1207
6061,request/request,1206,0,,cross-referenced,2014-10-24 16:20:00,https://api.github.com/repos/request/request/issues/1208,1,request/request,1208
6058,request/request,1207,1,,cross-referenced,2014-10-24 15:57:46,https://api.github.com/repos/request/request/issues/1206,0,request/request,1206
6056,request/request,1208,1,,cross-referenced,2014-10-24 16:16:09,https://api.github.com/repos/request/request/issues/1206,0,request/request,1206
6055,request/request,1209,1,,cross-referenced,2014-10-24 19:16:40,https://api.github.com/repos/request/request/issues/1158,0,request/request,1158
6053,request/request,1210,0,,cross-referenced,2014-10-24 16:43:55,https://api.github.com/repos/request/request/issues/1211,1,request/request,1211
6054,request/request,1210,0,,cross-referenced,2015-04-09 12:34:19,https://api.github.com/repos/request/request/issues/1534,0,request/request,1534
6051,request/request,1211,1,,cross-referenced,2014-10-26 18:33:56,https://api.github.com/repos/request/request/issues/1217,1,request/request,1217
6052,request/request,1211,1,,cross-referenced,2015-02-05 17:06:09,https://api.github.com/repos/request/request/issues/1408,1,request/request,1408
6049,request/request,1213,1,,cross-referenced,2014-10-24 20:47:41,https://api.github.com/repos/request/request/issues/1192,1,request/request,1192
6050,request/request,1213,1,,cross-referenced,2015-07-29 15:21:48,https://api.github.com/repos/request/request/issues/1699,0,request/request,1699
6048,request/request,1215,1,,cross-referenced,2014-10-25 08:49:51,https://api.github.com/repos/request/request/issues/1070,0,request/request,1070
6047,request/request,1216,1,,cross-referenced,2014-11-18 08:36:02,https://api.github.com/repos/request/request/issues/1275,1,request/request,1275
6046,request/request,1218,0,,cross-referenced,2014-10-26 23:31:13,https://api.github.com/repos/request/request/issues/1122,0,request/request,1122
6044,request/request,1225,1,,cross-referenced,2014-11-06 16:36:08,https://api.github.com/repos/request/request/issues/1247,0,request/request,1247
6040,request/request,1228,1,,cross-referenced,2014-10-28 21:15:01,https://api.github.com/repos/request/request/issues/1042,1,request/request,1042
6041,request/request,1228,1,,cross-referenced,2014-11-05 15:47:58,https://api.github.com/repos/request/request/issues/1238,1,request/request,1238
6042,request/request,1228,1,,cross-referenced,2014-12-11 17:57:57,https://api.github.com/repos/request/request/issues/1177,0,request/request,1177
6037,request/request,1229,0,,cross-referenced,2014-10-30 08:24:44,https://api.github.com/repos/request/request/issues/1236,1,request/request,1236
6038,request/request,1229,0,,cross-referenced,2015-05-17 09:50:26,https://api.github.com/repos/request/request/issues/1583,0,request/request,1583
6039,request/request,1229,0,,cross-referenced,2015-05-17 17:26:57,https://api.github.com/repos/request/request/issues/1585,1,request/request,1585
6034,request/request,1236,1,,cross-referenced,2015-05-17 09:50:26,https://api.github.com/repos/request/request/issues/1583,0,request/request,1583
6035,request/request,1236,1,,cross-referenced,2015-05-17 17:26:57,https://api.github.com/repos/request/request/issues/1585,1,request/request,1585
6031,request/request,1243,0,,cross-referenced,2014-11-08 11:41:47,https://api.github.com/repos/request/request/issues/1253,1,request/request,1253
6032,request/request,1243,0,,cross-referenced,2014-11-17 14:31:23,https://api.github.com/repos/request/request/issues/1271,0,request/request,1271
6033,request/request,1243,0,,cross-referenced,2014-11-22 13:43:52,https://api.github.com/repos/request/request/issues/1283,1,request/request,1283
6028,request/request,1249,0,,cross-referenced,2014-11-07 23:39:38,https://api.github.com/repos/request/request/issues/1250,1,request/request,1250
6029,request/request,1249,0,,cross-referenced,2014-11-07 23:43:01,https://api.github.com/repos/request/request/issues/1251,1,request/request,1251
6027,request/request,1250,1,,cross-referenced,2014-11-10 05:35:55,https://api.github.com/repos/request/request/issues/1251,1,request/request,1251
6025,request/request,1253,1,,cross-referenced,2014-11-11 14:04:36,https://api.github.com/repos/request/request/issues/1243,0,request/request,1243
6026,request/request,1253,1,,cross-referenced,2014-11-22 13:43:52,https://api.github.com/repos/request/request/issues/1283,1,request/request,1283
6024,request/request,1259,0,,cross-referenced,2015-01-23 20:16:28,https://api.github.com/repos/request/request/issues/1368,1,request/request,1368
6023,request/request,1268,0,,cross-referenced,2014-11-15 00:19:59,https://api.github.com/repos/request/request/issues/1270,1,request/request,1270
6022,request/request,1269,1,,cross-referenced,2014-11-15 00:19:59,https://api.github.com/repos/request/request/issues/1270,1,request/request,1270
6018,request/request,1271,0,,cross-referenced,2014-11-18 08:55:40,https://api.github.com/repos/request/request/issues/1275,1,request/request,1275
6019,request/request,1271,0,,cross-referenced,2014-11-18 18:49:22,https://api.github.com/repos/request/request/issues/1276,1,request/request,1276
6020,request/request,1271,0,,cross-referenced,2014-11-20 16:05:04,https://api.github.com/repos/request/request/issues/758,0,request/request,758
6021,request/request,1271,0,,cross-referenced,2014-11-22 13:43:52,https://api.github.com/repos/request/request/issues/1283,1,request/request,1283
6017,request/request,1274,0,,cross-referenced,2014-11-18 08:36:02,https://api.github.com/repos/request/request/issues/1275,1,request/request,1275
6015,request/request,1275,1,,cross-referenced,2014-11-18 12:48:16,https://api.github.com/repos/request/request/issues/1271,0,request/request,1271
6016,request/request,1275,1,,cross-referenced,2014-11-20 15:53:01,https://api.github.com/repos/request/request/issues/1277,1,request/request,1277
6013,request/request,1276,1,,cross-referenced,2014-11-20 16:05:04,https://api.github.com/repos/request/request/issues/758,0,request/request,758
6014,request/request,1276,1,,cross-referenced,2014-11-22 13:43:52,https://api.github.com/repos/request/request/issues/1283,1,request/request,1283
6011,request/request,1277,1,,cross-referenced,2015-01-07 19:54:15,https://api.github.com/repos/request/request/issues/1343,1,request/request,1343
6008,request/request,1281,0,,cross-referenced,2014-11-24 09:03:59,https://api.github.com/repos/request/request/issues/1282,1,request/request,1282
6009,request/request,1281,0,,cross-referenced,2014-12-10 10:14:51,https://api.github.com/repos/request/request/issues/1310,1,request/request,1310
6005,request/request,1282,1,,cross-referenced,2014-11-21 07:43:48,https://api.github.com/repos/request/request/issues/1281,0,request/request,1281
6006,request/request,1282,1,,cross-referenced,2014-12-09 21:51:43,https://api.github.com/repos/request/request/issues/1310,1,request/request,1310
6007,request/request,1282,1,,cross-referenced,2015-01-23 21:44:22,https://api.github.com/repos/request/request/issues/1370,0,request/request,1370
6003,request/request,1283,1,,cross-referenced,2015-02-03 12:06:57,https://api.github.com/repos/request/request/issues/1400,1,request/request,1400
6001,request/request,1286,1,,cross-referenced,2014-12-31 21:50:46,https://api.github.com/repos/request/request/issues/1330,1,request/request,1330
5999,request/request,1287,1,,cross-referenced,2014-12-12 08:34:33,https://api.github.com/repos/request/request/issues/1313,0,request/request,1313
6000,request/request,1287,1,,cross-referenced,2014-12-13 13:07:16,https://api.github.com/repos/request/request/issues/1315,1,request/request,1315
5995,request/request,1289,1,,cross-referenced,2014-11-26 08:19:24,https://api.github.com/repos/request/request/issues/1290,0,request/request,1290
5996,request/request,1289,1,,cross-referenced,2015-05-16 18:24:54,https://api.github.com/repos/request/request/issues/1490,0,request/request,1490
5997,request/request,1289,1,,cross-referenced,2015-05-17 09:50:26,https://api.github.com/repos/request/request/issues/1583,0,request/request,1583
5998,request/request,1289,1,,cross-referenced,2015-05-17 17:26:57,https://api.github.com/repos/request/request/issues/1585,1,request/request,1585
5993,request/request,1290,0,,cross-referenced,2015-05-17 09:50:26,https://api.github.com/repos/request/request/issues/1583,0,request/request,1583
5994,request/request,1290,0,,cross-referenced,2015-05-17 17:26:57,https://api.github.com/repos/request/request/issues/1585,1,request/request,1585
5991,request/request,1291,0,,cross-referenced,2014-11-26 12:29:19,https://api.github.com/repos/request/request/issues/1292,1,request/request,1292
5989,request/request,1293,0,,cross-referenced,2015-01-08 00:25:48,https://api.github.com/repos/request/request/issues/1344,1,request/request,1344
5990,request/request,1293,0,,cross-referenced,2015-01-25 10:59:25,https://api.github.com/repos/request/request/issues/1374,1,request/request,1374
5987,request/request,1294,0,,cross-referenced,2014-11-28 16:33:58,https://api.github.com/repos/request/request/issues/1295,1,request/request,1295
5988,request/request,1294,0,,cross-referenced,2015-04-02 08:17:30,https://api.github.com/repos/request/request/issues/1524,0,request/request,1524
5986,request/request,1295,1,,cross-referenced,2014-11-28 18:03:01,https://api.github.com/repos/request/request/issues/1294,0,request/request,1294
5981,request/request,1304,0,,cross-referenced,2015-01-26 19:06:24,https://api.github.com/repos/request/request/issues/1378,1,request/request,1378
5982,request/request,1304,0,,cross-referenced,2015-02-26 10:30:15,https://api.github.com/repos/request/request/issues/1451,1,request/request,1451
5983,request/request,1304,0,,cross-referenced,2015-08-18 19:40:43,https://api.github.com/repos/request/request/issues/1736,1,request/request,1736
5978,request/request,1307,1,,cross-referenced,2014-12-07 09:21:44,https://api.github.com/repos/request/request/issues/1252,0,request/request,1252
5979,request/request,1307,1,,cross-referenced,2014-12-08 16:22:19,https://api.github.com/repos/request/request/issues/1308,1,request/request,1308
5977,request/request,1308,1,,cross-referenced,2015-01-07 17:28:04,https://api.github.com/repos/request/request/issues/1342,1,request/request,1342
5975,request/request,1309,0,,cross-referenced,2014-12-09 21:52:40,https://api.github.com/repos/request/request/issues/1310,1,request/request,1310
5976,request/request,1309,0,,cross-referenced,2015-01-23 21:17:14,https://api.github.com/repos/request/request/issues/1370,0,request/request,1370
5969,request/request,1310,1,,cross-referenced,2014-12-10 11:44:42,https://api.github.com/repos/request/request/issues/1309,0,request/request,1309
5970,request/request,1310,1,,cross-referenced,2014-12-10 14:30:40,https://api.github.com/repos/request/request/issues/1311,0,request/request,1311
5971,request/request,1310,1,,cross-referenced,2014-12-12 10:07:58,https://api.github.com/repos/request/request/issues/1314,1,request/request,1314
5972,request/request,1310,1,,cross-referenced,2015-01-23 21:17:14,https://api.github.com/repos/request/request/issues/1370,0,request/request,1370
5973,request/request,1310,1,,cross-referenced,2015-06-08 20:32:24,https://api.github.com/repos/request/request/issues/1635,0,request/request,1635
5974,request/request,1310,1,,cross-referenced,2015-06-28 13:11:22,https://api.github.com/repos/request/request/issues/1663,0,request/request,1663
5965,request/request,1313,0,,cross-referenced,2014-12-11 21:50:19,https://api.github.com/repos/request/request/issues/1177,0,request/request,1177
5966,request/request,1313,0,,cross-referenced,2014-12-12 10:07:58,https://api.github.com/repos/request/request/issues/1314,1,request/request,1314
5963,request/request,1314,1,,cross-referenced,2014-12-12 10:09:15,https://api.github.com/repos/request/request/issues/1313,0,request/request,1313
5964,request/request,1314,1,,cross-referenced,2014-12-15 18:29:02,https://api.github.com/repos/request/request/issues/1315,1,request/request,1315
5961,request/request,1315,1,,cross-referenced,2015-02-02 13:19:46,https://api.github.com/repos/request/request/issues/1395,0,request/request,1395
5962,request/request,1315,1,,cross-referenced,2015-02-02 14:14:46,https://api.github.com/repos/request/request/issues/1396,1,request/request,1396
5957,request/request,1318,0,,cross-referenced,2015-04-30 16:48:52,https://api.github.com/repos/request/request/issues/149,0,request/request,149
5958,request/request,1318,0,,cross-referenced,2015-05-01 07:38:03,https://api.github.com/repos/request/request/issues/1558,1,request/request,1558
5955,request/request,1327,1,,cross-referenced,2015-01-06 17:01:18,https://api.github.com/repos/request/request/issues/1337,1,request/request,1337
5956,request/request,1327,1,,cross-referenced,2015-01-06 17:09:12,https://api.github.com/repos/request/request/issues/1338,1,request/request,1338
5954,request/request,1329,1,,cross-referenced,2015-01-30 15:18:48,https://api.github.com/repos/request/request/issues/1390,0,request/request,1390
5953,request/request,1330,1,,cross-referenced,2014-12-31 22:02:17,https://api.github.com/repos/request/request/issues/1286,1,request/request,1286
5951,request/request,1331,1,,cross-referenced,2015-01-06 18:04:52,https://api.github.com/repos/request/request/issues/1340,0,request/request,1340
5952,request/request,1331,1,,cross-referenced,2015-03-21 10:23:03,https://api.github.com/repos/request/request/issues/1498,1,request/request,1498
5950,request/request,1333,1,,cross-referenced,2015-01-06 16:50:24,https://api.github.com/repos/request/request/issues/1334,0,request/request,1334
5949,request/request,1336,1,,cross-referenced,2015-01-06 19:35:02,https://api.github.com/repos/request/request/issues/1341,1,request/request,1341
5948,request/request,1337,1,,cross-referenced,2015-01-08 08:09:06,https://api.github.com/repos/request/request/issues/1342,1,request/request,1342
5944,request/request,1340,0,,cross-referenced,2015-01-07 19:57:02,https://api.github.com/repos/request/request/issues/1331,1,request/request,1331
5945,request/request,1340,0,,cross-referenced,2015-01-24 20:46:28,https://api.github.com/repos/request/request/issues/1122,0,request/request,1122
5946,request/request,1340,0,,cross-referenced,2015-03-17 10:32:54,https://api.github.com/repos/request/request/issues/1489,0,request/request,1489
5947,request/request,1340,0,,cross-referenced,2015-03-21 10:23:03,https://api.github.com/repos/request/request/issues/1498,1,request/request,1498
5942,request/request,1341,1,,cross-referenced,2015-01-06 19:35:25,https://api.github.com/repos/request/request/issues/1336,1,request/request,1336
5943,request/request,1341,1,,cross-referenced,2015-01-07 20:15:23,https://api.github.com/repos/request/request/issues/1342,1,request/request,1342
5941,request/request,1342,1,,cross-referenced,2015-01-08 21:40:06,https://api.github.com/repos/request/request/issues/1341,1,request/request,1341
5940,request/request,1343,1,,cross-referenced,2015-01-07 19:55:41,https://api.github.com/repos/request/request/issues/1277,1,request/request,1277
5936,request/request,1344,1,,cross-referenced,2015-01-08 15:49:05,https://api.github.com/repos/request/request/issues/1293,0,request/request,1293
5937,request/request,1344,1,,cross-referenced,2015-01-08 22:08:22,https://api.github.com/repos/request/request/issues/1341,1,request/request,1341
5938,request/request,1344,1,,cross-referenced,2015-01-24 06:36:51,https://api.github.com/repos/request/request/issues/1373,1,request/request,1373
5939,request/request,1344,1,,cross-referenced,2015-01-25 10:59:25,https://api.github.com/repos/request/request/issues/1374,1,request/request,1374
5933,request/request,1350,1,,cross-referenced,2015-01-20 15:17:43,https://api.github.com/repos/request/request/issues/1360,1,request/request,1360
5934,request/request,1350,1,,cross-referenced,2015-01-22 12:58:33,https://api.github.com/repos/request/request/issues/1366,1,request/request,1366
5931,request/request,1354,1,,cross-referenced,2015-01-18 20:44:32,https://api.github.com/repos/request/request/issues/1360,1,request/request,1360
5932,request/request,1354,1,,cross-referenced,2015-01-29 17:34:55,https://api.github.com/repos/request/request/issues/1387,1,request/request,1387
5927,request/request,1360,1,,cross-referenced,2015-01-22 12:58:33,https://api.github.com/repos/request/request/issues/1366,1,request/request,1366
5928,request/request,1360,1,,cross-referenced,2015-01-29 17:34:55,https://api.github.com/repos/request/request/issues/1387,1,request/request,1387
5929,request/request,1360,1,,cross-referenced,2015-02-10 07:08:30,https://api.github.com/repos/request/request/issues/1413,1,request/request,1413
5924,request/request,1366,1,,cross-referenced,2015-01-24 21:33:31,https://api.github.com/repos/request/request/issues/1122,0,request/request,1122
5925,request/request,1366,1,,cross-referenced,2015-01-26 20:50:35,https://api.github.com/repos/request/request/issues/1379,0,request/request,1379
5926,request/request,1366,1,,cross-referenced,2015-02-10 07:08:30,https://api.github.com/repos/request/request/issues/1413,1,request/request,1413
5922,request/request,1368,1,,cross-referenced,2015-01-24 06:36:51,https://api.github.com/repos/request/request/issues/1373,1,request/request,1373
5921,request/request,1373,1,,cross-referenced,2015-01-25 09:46:45,https://api.github.com/repos/request/request/issues/1368,1,request/request,1368
5919,request/request,1374,1,,cross-referenced,2015-02-02 00:59:19,https://api.github.com/repos/request/request/issues/1344,1,request/request,1344
5920,request/request,1374,1,,cross-referenced,2015-11-02 19:32:10,https://api.github.com/repos/request/request/issues/1881,1,request/request,1881
5918,request/request,1376,1,,cross-referenced,2015-01-29 16:40:24,https://api.github.com/repos/request/request/issues/1386,0,request/request,1386
5916,request/request,1379,0,,cross-referenced,2015-01-26 20:51:05,https://api.github.com/repos/request/request/issues/1366,1,request/request,1366
5913,request/request,1380,1,,cross-referenced,2015-01-26 22:57:13,https://api.github.com/repos/request/request/issues/1368,1,request/request,1368
5914,request/request,1380,1,,cross-referenced,2015-01-27 16:02:06,https://api.github.com/repos/request/request/issues/1374,1,request/request,1374
5915,request/request,1380,1,,cross-referenced,2015-01-28 15:05:15,https://api.github.com/repos/request/request/issues/1383,1,request/request,1383
5911,request/request,1382,0,,cross-referenced,2015-01-27 02:57:38,https://api.github.com/repos/request/request/issues/367,0,request/request,367
5910,request/request,1383,1,,cross-referenced,2015-02-02 00:56:42,https://api.github.com/repos/request/request/issues/1380,1,request/request,1380
5909,request/request,1394,0,,cross-referenced,2015-02-02 16:27:16,https://api.github.com/repos/request/request/issues/1397,1,request/request,1397
5905,request/request,1395,0,,cross-referenced,2015-02-02 14:14:46,https://api.github.com/repos/request/request/issues/1396,1,request/request,1396
5906,request/request,1395,0,,cross-referenced,2015-02-02 16:09:06,https://api.github.com/repos/request/request/issues/1380,1,request/request,1380
5907,request/request,1395,0,,cross-referenced,2015-02-02 16:09:26,https://api.github.com/repos/request/request/issues/1341,1,request/request,1341
5908,request/request,1395,0,,cross-referenced,2015-02-02 16:09:59,https://api.github.com/repos/request/request/issues/1344,1,request/request,1344
